Pla,DRUG
LSD,DRUG
GBC,NEURAL
Ket+LSD,DRUG
functionally defined networks,NEURAL
blocking effect,OUTCOME
ketanersin,DRUG
Ket,DRUG
LSD,DRUG
augments the effects,OUTCOME
LSD,DRUG
5-HT2A receptor antagonism,NEURAL
5-HT2A receptor activation,NEURAL
D2 receptor activation,NEURAL
Ket,DRUG
GBC,DRUG
preferential effects,OUTCOME
5-HT2A antagonism,NEURAL
LSD,DRUG
antagonists,DRUG
5-HT2A,NEURAL
subjective drug effects,OUTCOME
Ket,DRUG
LSD,DRUG
LSD,DRUG
subjectively accessible,OUTCOME
LSD,DRUG
change in connectivity,OUTCOME
somatomotor network,NEURAL
subjective LSD-induced effects,OUTCOME
blissful state,SUBJECTIVE
increased connectivity,OUTCOME
somatomotor network,NEURAL
higher subjective effects,OUTCOME
change in connectivity,OUTCOME
LSD,DRUG
Pla,DRUG
somatomotor network,NEURAL
heterogeneous connectivity changes,OUTCOME
postcentral gyrus,NEURAL
GBC,NEURAL
medial areas were hypo-connected,NEURAL
Connectivity changes,OUTCOME
functional networks,NEURAL
subjective effects,OUTCOME
somatomotor network brain regions,NEURAL
brain,NEURAL
psychedelic,DRUG
supplementary motor area,NEURAL
LSD,DRUG
alterations in meaning and personal relevance,OUTCOME
consciousness,SUBJECTIVE
sensorimotor system,NEURAL
perception of presence and agency,SUBJECTIVE
sense of self,SUBJECTIVE
sensorimotor gating,NEURAL
psychedelic,DRUG
Somatomotor system activity and connectivity,NEURAL
schizophrenia,HEALTH
delusions,HEALTH
alterations in the sense of self,OUTCOME
alterations in sensorimotor gating deficits,OUTCOME
somatomotor network connectivity,NEURAL
LSD,DRUG
psychedelic state,SUBJECTIVE
LSD,DRUG
LSD effects,OUTCOME
Ket blockade,NEURAL
Ket-specific contributions,OUTCOME
LSD blockade,OUTCOME
5-HT2A receptor,NEURAL
gene expression maps,OUTCOME
LSD,DRUG
LSD,DRUG
changes in functional connectivity,OUTCOME
HTR2A expression,NEURAL
LSD,DRUG
GBC,NEURAL
5-HT2A receptor,NEURAL
LSD,DRUG
neuronal and subjective effects,OUTCOME
LSD,DRUG
changes in functional connectivity,OUTCOME
HTR7 gene expression,NEURAL
5-HT7 receptor,NEURAL
LSD,DRUG
induced effects,OUTCOME
agonistic properties,OUTCOME
5-HT2A receptor,NEURAL
LSD,DRUG
5-HT7 receptor,NEURAL
5-HT7 receptor antagonists,NEURAL
anti-psychotic potential,OUTCOME
LSD,DRUG
5-HT7 receptor,NEURAL
5-HT7 receptor pharmacology,NEURAL
pro-cognitive effects,OUTCOME
LSD,DRUG
5-HT2A receptor,NEURAL
LSD,DRUG
LSD,DRUG
blocking serotonin and dopamine receptors,OUTCOME
LSD,DRUG
5-HT2A receptor,NEURAL
LSD,DRUG
gene expression maps,NEURAL
GBC maps,NEURAL
DRD1,NEURAL
DRD2,NEURAL
HTR1A,NEURAL
HTR2C,NEURAL
LSD,DRUG
GBC,NEURAL
ayahuasca,DRUG
ayahuasca,DRUG
creative thinking,OUTCOME
inebriation,SUBJECTIVE
ayahuasca,DRUG
decrease in conventional convergent thinking,OUTCOME
enhanced creative divergent thinking,OUTCOME
ayahuasca,DRUG
enhancement of divergent thinking,OUTCOME
ayahuasca,DRUG
brain,NEURAL
creativity,OUTCOME
default mode network,NEURAL
ventromedial prefrontal cortex,NEURAL
posterior cingulate cortices,NEURAL
central executive network,NEURAL
dorsolateral prefrontal cortex,NEURAL
posterior parietal cortices,NEURAL
salience network,NEURAL
dorsal anterior cingulate cortex,NEURAL
insula,NEURAL
divergent thinking,OUTCOME
corticostriatal-thalamocortical loops,NEURAL
thalamus,NEURAL
SN,NEURAL
SN,NEURAL
consciousness,SUBJECTIVE
direct attention,OUTCOME
shifts between these externally (CEN) and internally (DMN) oriented cognitive networks,OUTCOME
creative divergent thinking,OUTCOME
ayahuasca,DRUG
reduced thalamic gating of sensory and cognitive information,OUTCOME
increase in information fed into the salience network,OUTCOME
increase in blood perfusion in the SN,OUTCOME
ayahuasca,DRUG
psychedelics,DRUG
increased blood perfusion,OUTCOME
higher metabolic rate of glucose in the frontal and paralimbic areas,OUTCOME
insula,NEURAL
psilocybin,DRUG
mescaline,DRUG
broad-band power decrements,OUTCOME
ayahuasca,DRUG
increased activation of areas involved in visual processing and in the cognitive-emotional processing,OUTCOME
anterior cingulate cortex (ACC),NEURAL
SN,NEURAL
disruption of neural hierarchies,OUTCOME
ayahuasca,DRUG
reducing top-down control and increasing bottom-up information transfer,OUTCOME
brain,NEURAL
posterior regions,NEURAL
frontal regions,NEURAL
executive control,NEURAL
associations and insights,OUTCOME
ayahuasca,DRUG
decrement in the functional connectivity in parts of the DMN,OUTCOME
ayahuasca,DRUG
cognitive flexibility,OUTCOME
enhanced divergent thinking,OUTCOME
brain,NEURAL
psilocybin,DRUG
placebo state,SUBJECTIVE
psychedelic state,SUBJECTIVE
increase in between-network resting state functional connectivity,OUTCOME
psilocybin,DRUG
brain networks,NEURAL
increased integration,OUTCOME
cortical areas,NEURAL
increased influence of imagination on visual perception,OUTCOME
neurobiological underpinning,NEURAL
psychedelics,DRUG
enhance divergent creative thinking,OUTCOME
CEN,NEURAL
ayahuasca,DRUG
convergent thinking,OUTCOME
ayahuasca,DRUG
only influenced activity in the DMN without changing the connection between DMN and CEN,OUTCOME
ayahuasca,DRUG
decrease in thalamic gating,NEURAL
loosened cognitive control,NEURAL
negative effect of ayahuasca on convergent thinking,OUTCOME
psychedelics,DRUG
psilocybin,DRUG
increase in functional connectivity,OUTCOME
DMN,NEURAL
CEN,NEURAL
Ayahuasca,DRUG
PCT,NEURAL
PLMT,NEURAL
PCT,NEURAL
more novel thoughts,OUTCOME
ayahuasca,DRUG
order effect could have influenced the results,OUTCOME
order effects,OUTCOME
improvement of divergent thinking and impairment of convergent thinking,OUTCOME
order effect,OUTCOME
mood,SUBJECTIVE
mood,SUBJECTIVE
mood,SUBJECTIVE
mood,SUBJECTIVE
openness to creative ideas,OUTCOME
Mood,SUBJECTIVE
ayahuasca,DRUG
mood states,SUBJECTIVE
mood changes,OUTCOME
ayahuasca,DRUG
ayahuasca,DRUG
ayahuasca,DRUG
ayahuasca,DRUG
induces an intense modified state of consciousness,OUTCOME
divergent thinking was enhanced and convergent thinking distorted,OUTCOME
ayahuasca,DRUG
mindfulness-related capacities were enhanced,OUTCOME
ayahuasca,DRUG
MDMA,DRUG
post-traumatic stress disorder,HEALTH
effect pattern,OUTCOME
ayahuasca,DRUG
increase in divergent thinking,OUTCOME
"help patients relive events, recalling various associations without feeling inhibited",OUTCOME
ayahuasca,DRUG
find strategies that help patients cope with intensive emotions,OUTCOME
therapeutic potential,OUTCOME
psychedelics,DRUG
ayahuasca,DRUG
promotes divergent thinking,OUTCOME
ayahuasca,DRUG
therapeutic process,OUTCOME
convergent thinking,OUTCOME
ayahuasca,DRUG
Psilocybin,DRUG
psychological distress,HEALTH
psychiatric conditions,HEALTH
psilocybin,DRUG
psychological mechanisms,NEURAL
psilocybin,DRUG
mystical experience,SUBJECTIVE
treatment outcomes,OUTCOME
complete mystical experience,SUBJECTIVE
Mystical Experience,SUBJECTIVE
mediator of positive outcomes,OUTCOME
single mediating factor,OUTCOME
"cognitive, emotional, behavioral, psychodynamic, spiritual, existential, and/or experiential components of significance",OUTCOME
psilocybin,DRUG
"relational, bodily, affective, and other aspects of participant experiences",SUBJECTIVE
deeply meaningful attachments to important family members and significant others,OUTCOME
forgiveness of others,OUTCOME
loved ones as spirit guides,OUTCOME
narrating one’s experience with loved ones,OUTCOME
improved relationships posttreatment,OUTCOME
psilocybin,DRUG
psychedelic,DRUG
experience of love and joy,SUBJECTIVE
specific human relationship with another person,OUTCOME
transformed interpersonal and intrapsychic configurations,OUTCOME
psilocybin,DRUG
embodiment,SUBJECTIVE
alterations or transfigurations of normally felt embodied states,SUBJECTIVE
participant experiences,OUTCOME
bodily ejections of cancer,OUTCOME
visions of accepting some of the most compelling accounts bodies,OUTCOME
enhanced interoceptive awareness,OUTCOME
somatic synesthetic experiences,OUTCOME
alterations to Participants sense of self,OUTCOME
embodiment,SUBJECTIVE
subjectively experienced body states,SUBJECTIVE
psilocybin,DRUG
fear,OUTCOME
confusion,OUTCOME
panic,OUTCOME
paranoia,OUTCOME
psilocybin,DRUG
panic,OUTCOME
paranoia,OUTCOME
serious adverse events,OUTCOME
transient periods of distress,OUTCOME
intense experiences of fear and panic,OUTCOME
development of a trusting therapeutic alliance between the participant and the study therapists,OUTCOME
psilocybin,DRUG
crucial supportive context,OUTCOME
transient psychological distress,OUTCOME
undesirable side effects,OUTCOME
necessary and ultimately beneficial process,OUTCOME
fear,OUTCOME
dysphoria,OUTCOME
"surrender or “let go,”",OUTCOME
"feelings of relief, wholeness, freedom, and affirmation",OUTCOME
transient phenomena,OUTCOME
transient distress,OUTCOME
"feelings of fear, panic, and anxiety",OUTCOME
"feelings of love, joy, and forgiveness",OUTCOME
psilocybin,DRUG
a rich and complex range of human emotions,OUTCOME
powerful and healing catharses,OUTCOME
psilocybin,DRUG
"feelings of fear, paranoia, and joy",OUTCOME
experienced profound emotional depths,OUTCOME
expanded affective boundaries,OUTCOME
cathartic release,OUTCOME
depth and breadth of affect states,OUTCOME
psilocybin,DRUG
"colorful, even fantastical range of complex closed-eye visual phenomena",OUTCOME
complex visualizations,OUTCOME
principle organizing motifs of subjective experience with multifold vectors,OUTCOME
visions,OUTCOME
deeply coded with layers of meaning,OUTCOME
lasting impacts to study participants quality of life,OUTCOME
life priorities,OUTCOME
sense of identity,OUTCOME
psilocybin,DRUG
remembered” aspects of many participants that had been forgotten,OUTCOME
recovered a sense of what is most important and vital,OUTCOME
being present in the moment,OUTCOME
kind to other people,OUTCOME
feeling “reborn,OUTCOME
more expansive,OUTCOME
more confident,OUTCOME
more connected,OUTCOME
more alive,OUTCOME
feeling of empowerment,OUTCOME
healthier behaviors,OUTCOME
psilocybin,DRUG
obesity,OUTCOME
eating disorders,OUTCOME
psilocybin,DRUG
psilocybin,DRUG
lasting impacts,OUTCOME
phenomenal experiences,SUBJECTIVE
cancer,HEALTH
death,HEALTH
spirituality,SUBJECTIVE
cancer patients,HEALTH
subjective inner texture of participant experiences,SUBJECTIVE
psilocybin,DRUG
psilocybin,DRUG
existential and psychological distress,OUTCOME
cancer diagnosis,HEALTH
relationally embedded,OUTCOME
physically embodied,OUTCOME
affect laden,OUTCOME
deeply meaningful,OUTCOME
biographically instantiated,OUTCOME
lasting impacts to Participants experience of Participants and the world,OUTCOME
maximize therapeutic benefit,OUTCOME
substance,DRUG
abuse potential,OUTCOME
potential risks,OUTCOME
psilocybin,DRUG
psilocybin,DRUG
risk of harm,OUTCOME
abuse potential,OUTCOME
potential for abuse,OUTCOME
psilocybin,DRUG
potential therapeutic benefits,OUTCOME
psilocybin,DRUG
medical and public health significance,OUTCOME
abuse potential,OUTCOME
approval of a psilocybin containing drug product,OUTCOME
abuse potential,OUTCOME
reinforcing effects,OUTCOME
no clear evidence of physical dependence and withdrawal,OUTCOME
Euphoriant effects,OUTCOME
dysphoric effects,OUTCOME
poisoning death,OUTCOME
psychological dependence,OUTCOME
rates of abuse,OUTCOME
emergency department reports,OUTCOME
treatment seeking in youth and adults,OUTCOME
psilocybin,DRUG
psilocybin,DRUG
legacy of fear,OUTCOME
psychedelics,DRUG
does not mean without risk,OUTCOME
science does not support scheduling more restrictive than IV,OUTCOME
not mean no abuse or dependence risk,OUTCOME
psilocybin,DRUG
psilocybin,DRUG
profound and very long lasting positive changes in mood and well-being,OUTCOME
treatment resistant mental and behavioral disorders,HEALTH
anxiety,HEALTH
substance use disorders,HEALTH
the need for such research is urgent,OUTCOME
psilocybin,DRUG
psychedelics,DRUG
this area of science and potential clinical application has been greatly under-researched,OUTCOME
drug abuse potential,OUTCOME
abuse potential,OUTCOME
psilocybin,DRUG
facilitate innovative therapeutic breakthroughs,OUTCOME
synapse-related gene expression,NEURAL
neuronal populations,NEURAL
robust alterations observed in neural circuits,OUTCOME
highly interrelated processes,OUTCOME
psychedelic drugs,DRUG
LSD,DRUG
psilocybin,DRUG
disruption of established neural connectivity,OUTCOME
emergence of novel functional associations,OUTCOME
therapeutic efficacy,OUTCOME
psychedelics,DRUG
psychiatric illnesses,HEALTH
psychedelic,DRUG
synapse-associated genes,NEURAL
functional connectivity,NEURAL
psychedelics,DRUG
translational nature,OUTCOME
exact cellular and molecular mechanisms,NEURAL
response to psychedelic drugs,OUTCOME
brain regions,NEURAL
different transcriptional responses,OUTCOME
same cell type,NEURAL
interneurons,NEURAL
glia,NEURAL
hallucinogenic behaviors,OUTCOME
brain regions,NEURAL
psychedelic,DRUG
visual cortex,NEURAL
hippocampus,NEURAL
amygdala,NEURAL
broad network changes,OUTCOME
biology,NEURAL
compounds,DRUG
compounds,DRUG
commonly used psychiatric medications,ANTIDEPRESSANT_DRUG
complex adverse effects,OUTCOME
psychedelic drugs,DRUG
addiction,HEALTH
anxiety,HEALTH
depression,HEALTH
efficacy,OUTCOME
neural stem cell activity,NEURAL
harmine,DRUG
THH,DRUG
harmaline,DRUG
ayahuasca,DRUG
harmol,DRUG
harmine,DRUG
neurogenesis,OUTCOME
four β-carbolines,DRUG
stimulated the proliferation and migration of progenitor cells,OUTCOME
promoted progenitor cells differentiation,OUTCOME
neurons,NEURAL
compounds,DRUG
"promoted proliferation, migration, and differentiation of progenitor cells",OUTCOME
SVZ,NEURAL
SGZ,NEURAL
neurogenesis,OUTCOME
β-carbolines,DRUG
increased the number and size of primary neurospheres,OUTCOME
induced the loss of the neurospheres’ undifferentiated state,OUTCOME
promoted subsequent cell migration,OUTCOME
neuronal phenotype,NEURAL
β-III-tubulin,NEURAL
MAP2,NEURAL
astroglial cells,NEURAL
B. caapi alkaloids,DRUG
regulate the expansion and fate of stem cell populations,OUTCOME
β-carbolines,DRUG
neurospheres,NEURAL
Ki-67-stained cells,NEURAL
Ki-67,NEURAL
PCNA protein,NEURAL
effect,OUTCOME
harmine,DRUG
mitosis,OUTCOME
harmaline,DRUG
THH,DRUG
neurogenesis,OUTCOME
harmaline,DRUG
B. caapi,DRUG
THH,DRUG
β-carboline,DRUG
THH,DRUG
plasma levels,NEURAL
harmine,DRUG
harmol,DRUG
compound29,DRUG
proliferative effects,OUTCOME
harmine,DRUG
B. caapi β-carbolines,DRUG
promoted cellular migration and differentiation,OUTCOME
alkaloids,DRUG
neural stem cells,NEURAL
modulate cellular fate,OUTCOME
effects on migration,OUTCOME
harmaline,DRUG
THH,DRUG
Increased migration capacity,OUTCOME
brain injury,HEALTH
stem cell,NEURAL
compounds,DRUG
cellular differentiation,OUTCOME
Neural stem cells,NEURAL
neurons,NEURAL
astrocytes,NEURAL
Tuj-1,NEURAL
MAP-2 protein,NEURAL
differentiation predominantly toward a neuronal phenotype,OUTCOME
SVZ,NEURAL
equally expressed,OUTCOME
SGZ,NEURAL
harmine,DRUG
Tuj-1 levels,NEURAL
neurons,NEURAL
MAP-2,NEURAL
larger impact on neuronal maturation,OUTCOME
B. caapi β-carbolines,DRUG
facilitate neurogenesis,OUTCOME
neurons,NEURAL
β-carbolines,DRUG
cellular proliferation and differentiation,OUTCOME
compounds,DRUG
endogenous molecules,NEURAL
leukotriene,NEURAL
B440,NEURAL
BMPs41,NEURAL
EGF/FGF242,NEURAL
NGF,NEURAL
BDNF,NEURAL
bFGF43,NEURAL
Lmx1a,NEURAL
Lmx1b44,NEURAL
β-carbolines,NEURAL
stimulated migration,OUTCOME
compounds,DRUG
compounds,DRUG
promote the three processes involved in full adult neurogenesis,OUTCOME
observed effects,OUTCOME
β-carbolines,DRUG
neurogenesis,OUTCOME
monoamine levels,NEURAL
MAO inhibition,NEURAL
neurogenic effects,OUTCOME
compounds,DRUG
harmol,DRUG
THH,DRUG
harmine,DRUG
harmaline5,DRUG
monoamines,NEURAL
neurogenesis,OUTCOME
5-HT1A receptor,NEURAL
impaired neurogenesis,OUTCOME
fluoxetine,ANTIDEPRESSANT_DRUG
imipramine,ANTIDEPRESSANT_DRUG
neurogenesis was independent from elevated serotonin,OUTCOME
serotonin depletion,NEURAL
hippocampal neurogenesis,OUTCOME
harmine,DRUG
human neural progenitor cells,NEURAL
Harmine effects,OUTCOME
DYRK1A kinase,NEURAL
MAO inhibition,NEURAL
β-carbolines,DRUG
regulated stem cell fate,OUTCOME
DYRK1A,NEURAL
inhibitory effects,OUTCOME
harmaline,DRUG
tetrahydroharmine,DRUG
harmol,DRUG
DYRK1A,NEURAL
molecular,NEURAL
neurogenic effects,OUTCOME
molecules,NEURAL
GSK-3β/β-catenin pathway,NEURAL
brain-derived neurotrophic factor48,NEURAL
endothelial growth,NEURAL
glucocorticoid receptor activation50,NEURAL
B. caapi β-carbolines,DRUG
relevant therapeutic implications,OUTCOME
neurogenesis,OUTCOME
anti-depressant activity,OUTCOME
hippocampal neurogenesis,OUTCOME
depression,HEALTH
antidepressants,ANTIDEPRESSANT_DRUG
stimulate neurogenesis,OUTCOME
antidepressants,ANTIDEPRESSANT_DRUG
serotonin reuptake inhibitor fluoxetine,ANTIDEPRESSANT_DRUG
increases neurogenesis,OUTCOME
selective MAO-A inhibitor pirlindole53,ANTIDEPRESSANT_DRUG
neurogenesis,OUTCOME
antidepressant effect,OUTCOME
stimulates proliferation of neural precursors,OUTCOME
hippocampus,NEURAL
neurons54,NEURAL
Hippocampal neurogenesis,OUTCOME
antidepressant action,OUTCOME
SGZ,NEURAL
hippocampus,NEURAL
neurogenic and behavioral effects,OUTCOME
fluoxetine,ANTIDEPRESSANT_DRUG
imipramine,ANTIDEPRESSANT_DRUG
rapid and long-lasting antidepressant effects,OUTCOME
ayahuasca,DRUG
therapeutic potential,OUTCOME
ayahuasca,DRUG
depression55,HEALTH
Alterations in adult neurogenic niches,OUTCOME
"central nervous system56,57,58,59",NEURAL
"neuropsychiatric disorders60,61,62",HEALTH
ayahuasca,DRUG
decreases in problematic alcohol,OUTCOME
cocaine and opiate consumption,OUTCOME
anti-addiction properties,OUTCOME
B. caapi preparations63,DRUG
potential anti-addictive properties,OUTCOME
substance use disorders,HEALTH
Drug-dependent patients,HEALTH
reward processing and cognitive control,OUTCOME
structural alterations in brain gray and white matter,OUTCOME
Ayahuasca,DRUG
ayahuasca,DRUG
DMT,DRUG
serotonergic psychedelic9,DRUG
DMT,DRUG
antidepressant effects,OUTCOME
